Game,Winner,0,1,2,3,4,5,6,7,8
160,X,O,,X,,,,,,
160,X,O,,X,X,,,,,
160,X,O,,X,X,,,,O,
160,X,O,,X,X,X,,,O,
160,X,O,O,X,X,X,,,O,
160,X,O,O,X,X,X,X,,O,
161,X,,,X,,,,,,
161,X,,,X,,,O,,,
161,X,,,X,,X,O,,,
161,X,,,X,O,X,O,,,
161,X,,,X,O,X,O,,,X
161,X,,,X,O,X,O,O,,X
161,X,,,X,O,X,O,O,X,X
161,X,,O,X,O,X,O,O,X,X
161,X,X,O,X,O,X,O,O,X,X
162,X,,,,,X,,,,
162,X,,,,,X,O,,,
162,X,,,X,,X,O,,,
162,X,,,X,,X,O,,,O
162,X,,X,X,,X,O,,,O
162,X,,X,X,O,X,O,,,O
162,X,X,X,X,O,X,O,,,O
163,X,,,X,,,,,,
163,X,,,X,,,O,,,
163,X,,,X,,X,O,,,
163,X,,,X,O,X,O,,,
163,X,,,X,O,X,O,X,,
164,X,,,,,X,,,,
164,X,,,,,X,,,,O
164,X,,X,,,X,,,,O
164,X,,X,,,X,O,,,O
164,X,,X,X,,X,O,,,O
164,X,,X,X,,X,O,,O,O
164,X,X,X,X,,X,O,,O,O
165,X,,,,,X,,,,
165,X,,,,O,X,,,,
165,X,X,,,O,X,,,,
165,X,X,,,O,X,O,,,
165,X,X,,X,O,X,O,,,
165,X,X,,X,O,X,O,,,O
165,X,X,X,X,O,X,O,,,O
166,,,,,,X,,,,
166,,,,O,,X,,,,
166,,,,O,,X,X,,,
166,,,,O,,X,X,,O,
166,,X,,O,,X,X,,O,
166,,X,,O,,X,X,,O,O
166,,X,X,O,,X,X,,O,O
166,,X,X,O,O,X,X,,O,O
166,,X,X,O,O,X,X,X,O,O
167,X,,,,,X,,,,
167,X,,O,,,X,,,,
167,X,,O,,,X,,,,X
167,X,,O,,,X,,O,,X
167,X,X,O,,,X,,O,,X
168,X,,,X,,,,,,
168,X,,,X,O,,,,,
168,X,,,X,O,X,,,,
168,X,,,X,O,X,,,O,
168,X,,,X,O,X,X,,O,
168,X,,,X,O,X,X,O,O,
168,X,,,X,O,X,X,O,O,X
169,O,,,,,X,,,,
169,O,,O,,,X,,,,
169,O,,O,,,X,,,,X
169,O,O,O,,,X,,,,X
169,O,O,O,,,X,,,X,X
169,O,O,O,O,,X,,,X,X
170,X,,,,,X,,,,
170,X,O,,,,X,,,,
170,X,O,,,X,X,,,,
170,X,O,,,X,X,,O,,
170,X,O,,,X,X,X,O,,
171,O,,,,,X,,,,
171,O,,,,,X,,,O,
171,O,X,,,,X,,,O,
171,O,X,,,,X,O,,O,
171,O,X,X,,,X,O,,O,
171,O,X,X,,,X,O,,O,O
171,O,X,X,,,X,O,X,O,O
171,O,X,X,O,,X,O,X,O,O
172,X,,,X,,,,,,
172,X,,,X,,,,O,,
172,X,,,X,,,X,O,,
172,X,,,X,,,X,O,O,
172,X,,,X,,X,X,O,O,
172,X,O,,X,,X,X,O,O,
172,X,O,,X,X,X,X,O,O,
173,O,,,,,X,,,,
173,O,,,,,X,,O,,
173,O,,,X,,X,,O,,
173,O,,,X,O,X,,O,,
173,O,,,X,O,X,,O,,X
173,O,O,,X,O,X,,O,,X
174,O,,,X,,,,,,
174,O,,,X,,,,O,,
174,O,,,X,,X,,O,,
174,O,,,X,,X,,O,,O
174,O,,X,X,,X,,O,,O
174,O,,X,X,,X,,O,O,O
175,O,,,X,,,,,,
175,O,O,,X,,,,,,
175,O,O,,X,X,,,,,
175,O,O,,X,X,,,,,O
175,O,O,,X,X,,X,,,O
175,O,O,,X,X,,X,O,,O
175,O,O,X,X,X,,X,O,,O
175,O,O,X,X,X,,X,O,O,O
176,X,,,,,X,,,,
176,X,,,,,X,O,,,
176,X,,,,,X,O,X,,
176,X,,,,O,X,O,X,,
176,X,X,,,O,X,O,X,,
176,X,X,,O,O,X,O,X,,
176,X,X,X,O,O,X,O,X,,
176,X,X,X,O,O,X,O,X,O,
176,X,X,X,O,O,X,O,X,O,X
177,O,,,,,X,,,,
177,O,O,,,,X,,,,
177,O,O,,,,X,X,,,
177,O,O,,,,X,X,,,O
177,O,O,,X,,X,X,,,O
177,O,O,,X,,X,X,O,,O
177,O,O,X,X,,X,X,O,,O
177,O,O,X,X,O,X,X,O,,O
178,X,,,,,X,,,,
178,X,,,,O,X,,,,
178,X,,,X,O,X,,,,
178,X,O,,X,O,X,,,,
178,X,O,,X,O,X,,,X,
178,X,O,,X,O,X,O,,X,
178,X,O,,X,O,X,O,X,X,
179,O,,,,,X,,,,
179,O,,,O,,X,,,,
179,O,,,O,,X,,,,X
179,O,,O,O,,X,,,,X
179,O,,O,O,,X,,,X,X
179,O,O,O,O,,X,,,X,X
180,O,,,,,X,,,,
180,O,,,,,X,,,,O
180,O,,X,,,X,,,,O
180,O,,X,,,X,,O,,O
180,O,,X,,,X,X,O,,O
180,O,,X,,,X,X,O,O,O
181,O,,,,,X,,,,
181,O,,,,,X,,,,O
181,O,,X,,,X,,,,O
181,O,,X,,O,X,,,,O
181,O,,X,,O,X,X,,,O
181,O,,X,,O,X,X,O,,O
181,O,X,X,,O,X,X,O,,O
181,O,X,X,,O,X,X,O,O,O
182,X,,,,,X,,,,
182,X,,,,,X,,O,,
182,X,,,X,,X,,O,,
182,X,,,X,,X,O,O,,
182,X,,,X,,X,O,O,X,
182,X,,O,X,,X,O,O,X,
182,X,,O,X,,X,O,O,X,X
182,X,,O,X,O,X,O,O,X,X
182,X,X,O,X,O,X,O,O,X,X
183,X,,,,,X,,,,
183,X,,,,,X,O,,,
183,X,,,,,X,O,X,,
183,X,O,,,,X,O,X,,
183,X,O,,,X,X,O,X,,
183,X,O,,,X,X,O,X,O,
183,X,O,,X,X,X,O,X,O,
184,X,,,,,X,,,,
184,X,,,,,X,O,,,
184,X,,,X,,X,O,,,
184,X,,,X,,X,O,O,,
184,X,X,,X,,X,O,O,,
184,X,X,,X,,X,O,O,,O
184,X,X,X,X,,X,O,O,,O
185,X,,,,,X,,,,
185,X,,,,O,X,,,,
185,X,,,,O,X,,X,,
185,X,,O,,O,X,,X,,
185,X,,O,,O,X,,X,,X
185,X,,O,,O,X,O,X,,X
185,X,X,O,,O,X,O,X,,X
186,O,,,,,X,,,,
186,O,,,,,X,,,O,
186,O,X,,,,X,,,O,
186,O,X,,,,X,,,O,O
186,O,X,X,,,X,,,O,O
186,O,X,X,,,X,,O,O,O
187,O,,,X,,,,,,
187,O,,,X,,,,O,,
187,O,,,X,,,X,O,,
187,O,,,X,,,X,O,,O
187,O,,,X,,X,X,O,,O
187,O,,,X,,X,X,O,O,O
188,X,,,,,X,,,,
188,X,,O,,,X,,,,
188,X,,O,,,X,,,,X
188,X,,O,,,X,,,O,X
188,X,,O,,X,X,,,O,X
188,X,O,O,,X,X,,,O,X
188,X,O,O,X,X,X,,,O,X
188,X,O,O,X,X,X,O,,O,X
188,X,O,O,X,X,X,O,X,O,X
189,,,,X,,,,,,
189,,,,X,,O,,,,
189,,,X,X,,O,,,,
189,,O,X,X,,O,,,,
189,,O,X,X,X,O,,,,
189,,O,X,X,X,O,,,O,
189,,O,X,X,X,O,,X,O,
189,,O,X,X,X,O,O,X,O,
189,,O,X,X,X,O,O,X,O,X
190,O,,,,,X,,,,
190,O,,,,O,X,,,,
190,O,,,,O,X,,,,X
190,O,,,,O,X,,O,,X
190,O,,,,O,X,,O,X,X
190,O,O,,,O,X,,O,X,X
191,O,,,,,X,,,,
191,O,O,,,,X,,,,
191,O,O,,,X,X,,,,
191,O,O,O,,X,X,,,,
191,O,O,O,,X,X,,,,X
191,O,O,O,O,X,X,,,,X
192,O,,,,,X,,,,
192,O,,O,,,X,,,,
192,O,,O,,,X,,,,X
192,O,O,O,,,X,,,,X
192,O,O,O,,,X,,,X,X
192,O,O,O,O,,X,,,X,X
193,X,,,X,,,,,,
193,X,,,X,,O,,,,
193,X,,X,X,,O,,,,
193,X,,X,X,,O,,,,O
193,X,,X,X,,O,,X,,O
193,X,,X,X,,O,O,X,,O
193,X,X,X,X,,O,O,X,,O
194,,,,X,,,,,,
194,,,,X,,,,O,,
194,,,,X,,X,,O,,
194,,O,,X,,X,,O,,
194,,O,,X,X,X,,O,,
194,,O,,X,X,X,O,O,,
194,,O,,X,X,X,O,O,X,
194,,O,O,X,X,X,O,O,X,
194,,O,O,X,X,X,O,O,X,X
195,X,,,,,X,,,,
195,X,,,,,X,,O,,
195,X,,,,,X,X,O,,
195,X,O,,,,X,X,O,,
195,X,O,,,,X,X,O,X,
195,X,O,O,,,X,X,O,X,
195,X,O,O,X,,X,X,O,X,
195,X,O,O,X,,X,X,O,X,O
195,X,O,O,X,X,X,X,O,X,O
196,X,,,,,X,,,,
196,X,,,,,X,,,O,
196,X,X,,,,X,,,O,
196,X,X,,,,X,,,O,O
196,X,X,,X,,X,,,O,O
196,X,X,,X,,X,O,,O,O
196,X,X,X,X,,X,O,,O,O
197,X,,,X,,,,,,
197,X,O,,X,,,,,,
197,X,O,,X,,X,,,,
197,X,O,,X,,X,,,O,
197,X,O,,X,X,X,,,O,
197,X,O,,X,X,X,,,O,O
197,X,O,,X,X,X,,X,O,O
198,X,,,X,,,,,,
198,X,,,X,,,,,,O
198,X,,,X,,X,,,,O
198,X,,,X,,X,O,,,O
198,X,,X,X,,X,O,,,O
198,X,O,X,X,,X,O,,,O
198,X,O,X,X,X,X,O,,,O
198,X,O,X,X,X,X,O,O,,O
198,X,O,X,X,X,X,O,O,X,O
199,X,,,X,,,,,,
199,X,,O,X,,,,,,
199,X,,O,X,,X,,,,
199,X,,O,X,O,X,,,,
199,X,,O,X,O,X,X,,,
199,X,O,O,X,O,X,X,,,
199,X,O,O,X,O,X,X,X,,
200,X,,,,,X,,,,
200,X,O,,,,X,,,,
200,X,O,,,X,X,,,,
200,X,O,,,X,X,,O,,
200,X,O,,X,X,X,,O,,
200,X,O,,X,X,X,,O,O,
200,X,O,,X,X,X,X,O,O,
201,X,,,,,X,,,,
201,X,,O,,,X,,,,
201,X,,O,,,X,,,,X
201,X,,O,,,X,,,O,X
201,X,,O,X,,X,,,O,X
201,X,,O,X,,X,O,,O,X
201,X,X,O,X,,X,O,,O,X
202,X,,,,,X,,,,
202,X,,,,,X,,O,,
202,X,,,,,X,,O,,X
202,X,,O,,,X,,O,,X
202,X,X,O,,,X,,O,,X
203,X,,,,,X,,,,
203,X,,,,,X,O,,,
203,X,,,,,X,O,X,,
203,X,,,,,X,O,X,O,
203,X,,,X,,X,O,X,O,
204,X,,,,,X,,,,
204,X,O,,,,X,,,,
204,X,O,,,X,X,,,,
204,X,O,,,X,X,,O,,
204,X,O,,,X,X,X,O,,
205,X,,,,,X,,,,
205,X,,O,,,X,,,,
205,X,,O,,,X,,,,X
205,X,,O,,,X,,O,,X
205,X,,O,,,X,X,O,,X
205,X,O,O,,,X,X,O,,X
205,X,O,O,,X,X,X,O,,X
206,X,,,,,X,,,,
206,X,,,O,,X,,,,
206,X,,X,O,,X,,,,
206,X,,X,O,,X,O,,,
206,X,,X,O,,X,O,,X,
207,X,,,,,X,,,,
207,X,,,O,,X,,,,
207,X,,,O,,X,X,,,
207,X,,,O,,X,X,O,,
207,X,,,O,,X,X,O,,X
207,X,,,O,O,X,X,O,,X
207,X,X,,O,O,X,X,O,,X
208,X,,,X,,,,,,
208,X,,,X,O,,,,,
208,X,X,,X,O,,,,,
208,X,X,,X,O,,,,,O
208,X,X,X,X,O,,,,,O
209,O,,,,,X,,,,
209,O,O,,,,X,,,,
209,O,O,,,X,X,,,,
209,O,O,O,,X,X,,,,
209,O,O,O,,X,X,,,,X
209,O,O,O,O,X,X,,,,X
210,O,,,X,,,,,,
210,O,,,X,,O,,,,
210,O,,X,X,,O,,,,
210,O,O,X,X,,O,,,,
210,O,O,X,X,X,O,,,,
210,O,O,X,X,X,O,,,,O
211,X,,,,,X,,,,
211,X,,,,,X,O,,,
211,X,,,X,,X,O,,,
211,X,,,X,,X,O,,,O
211,X,,X,X,,X,O,,,O
211,X,,X,X,O,X,O,,,O
211,X,,X,X,O,X,O,,X,O
212,O,,,X,,,,,,
212,O,,,X,,,,,O,
212,O,,,X,,X,,,O,
212,O,,,X,,X,,O,O,
212,O,,,X,X,X,,O,O,
212,O,,,X,X,X,,O,O,O
213,X,,,,,X,,,,
213,X,,,,,X,O,,,
213,X,,,,,X,O,X,,
213,X,O,,,,X,O,X,,
213,X,O,,,X,X,O,X,,
213,X,O,,,X,X,O,X,,O
213,X,O,,X,X,X,O,X,,O
214,O,,,,,X,,,,
214,O,,O,,,X,,,,
214,O,,O,,,X,,,,X
214,O,,O,O,,X,,,,X
214,O,,O,O,,X,X,,,X
214,O,O,O,O,,X,X,,,X
215,X,,,,,X,,,,
215,X,,,,,X,,O,,
215,X,,,X,,X,,O,,
215,X,,,X,,X,,O,,O
215,X,,X,X,,X,,O,,O
215,X,,X,X,,X,O,O,,O
215,X,,X,X,X,X,O,O,,O
215,X,O,X,X,X,X,O,O,,O
215,X,O,X,X,X,X,O,O,X,O
216,X,,,X,,,,,,
216,X,,,X,,,,,,O
216,X,,,X,,X,,,,O
216,X,O,,X,,X,,,,O
216,X,O,,X,X,X,,,,O
216,X,O,,X,X,X,,,O,O
216,X,O,,X,X,X,X,,O,O
217,X,,,,,X,,,,
217,X,,,,,X,,,O,
217,X,,,X,,X,,,O,
217,X,O,,X,,X,,,O,
217,X,O,,X,X,X,,,O,
217,X,O,O,X,X,X,,,O,
217,X,O,O,X,X,X,X,,O,
218,X,,,X,,,,,,
218,X,,,X,,,O,,,
218,X,,,X,,X,O,,,
218,X,O,,X,,X,O,,,
218,X,O,,X,X,X,O,,,
218,X,O,,X,X,X,O,,O,
218,X,O,,X,X,X,O,X,O,
219,X,,,,,X,,,,
219,X,,O,,,X,,,,
219,X,,O,,,X,,,,X
219,X,,O,O,,X,,,,X
219,X,,O,O,,X,X,,,X
219,X,,O,O,,X,X,O,,X
219,X,X,O,O,,X,X,O,,X
220,X,,,,,X,,,,
220,X,,,,O,X,,,,
220,X,X,,,O,X,,,,
220,X,X,,,O,X,,,O,
220,X,X,,X,O,X,,,O,
220,X,X,O,X,O,X,,,O,
220,X,X,O,X,O,X,,,O,X
221,X,,,X,,,,,,
221,X,,O,X,,,,,,
221,X,,O,X,,X,,,,
221,X,O,O,X,,X,,,,
221,X,O,O,X,,X,X,,,
221,X,O,O,X,,X,X,,,O
221,X,O,O,X,X,X,X,,,O
222,X,,,,,X,,,,
222,X,,,,,X,,O,,
222,X,,,,,X,,O,,X
222,X,,O,,,X,,O,,X
222,X,,O,X,,X,,O,,X
222,X,,O,X,,X,,O,O,X
222,X,X,O,X,,X,,O,O,X
223,,X,,,,,,,,
223,,X,,O,,,,,,
223,,X,,O,,,,,X,
223,,X,,O,,,,,X,O
223,,X,,O,,,,X,X,O
223,,X,,O,,O,,X,X,O
223,,X,X,O,,O,,X,X,O
223,,X,X,O,O,O,,X,X,O
223,,X,X,O,O,O,X,X,X,O
224,X,,,,,X,,,,
224,X,,,,,X,,,O,
224,X,,,X,,X,,,O,
224,X,O,,X,,X,,,O,
224,X,O,,X,X,X,,,O,
224,X,O,,X,X,X,O,,O,
224,X,O,,X,X,X,O,X,O,
225,X,X,,,,,,,,
225,X,X,,,,,,O,,
225,X,X,,X,,,,O,,
225,X,X,,X,O,,,O,,
225,X,X,,X,O,,X,O,,
225,X,X,,X,O,O,X,O,,
225,X,X,X,X,O,O,X,O,,
226,X,,,,,X,,,,
226,X,,,,,X,,,,O
226,X,,X,,,X,,,,O
226,X,,X,,O,X,,,,O
226,X,,X,X,O,X,,,,O
226,X,,X,X,O,X,,,O,O
226,X,X,X,X,O,X,,,O,O
227,X,,,X,,,,,,
227,X,O,,X,,,,,,
227,X,O,,X,,,X,,,
227,X,O,,X,O,,X,,,
227,X,O,,X,O,X,X,,,
227,X,O,,X,O,X,X,,O,
227,X,O,,X,O,X,X,X,O,
228,X,,,,,X,,,,
228,X,,,O,,X,,,,
228,X,,,O,,X,X,,,
228,X,O,,O,,X,X,,,
228,X,O,,O,,X,X,,X,
228,X,O,,O,O,X,X,,X,
228,X,O,X,O,O,X,X,,X,
229,X,,,,,X,,,,
229,X,,,,,X,,O,,
229,X,,,X,,X,,O,,
229,X,,,X,,X,,O,,O
229,X,,X,X,,X,,O,,O
229,X,O,X,X,,X,,O,,O
229,X,O,X,X,X,X,,O,,O
229,X,O,X,X,X,X,O,O,,O
229,X,O,X,X,X,X,O,O,X,O
230,X,,,,,X,,,,
230,X,,,,,X,,,O,
230,X,X,,,,X,,,O,
230,X,X,O,,,X,,,O,
230,X,X,O,,,X,,X,O,
230,X,X,O,,,X,O,X,O,
230,X,X,O,,,X,O,X,O,X
231,X,,,,,X,,,,
231,X,,,,O,X,,,,
231,X,X,,,O,X,,,,
231,X,X,,,O,X,,,O,
231,X,X,,,O,X,,,O,X
232,X,,,,,X,,,,
232,X,,,,,X,,O,,
232,X,,,,,X,X,O,,
232,X,,,,,X,X,O,O,
232,X,X,,,,X,X,O,O,
232,X,X,O,,,X,X,O,O,
232,X,X,O,X,,X,X,O,O,
232,X,X,O,X,O,X,X,O,O,
232,X,X,O,X,O,X,X,O,O,X
233,X,,,,,X,,,,
233,X,,,,,X,,,,O
233,X,,X,,,X,,,,O
233,X,,X,,,X,O,,,O
233,X,,X,X,,X,O,,,O
233,X,,X,X,O,X,O,,,O
233,X,X,X,X,O,X,O,,,O
234,X,,,,,X,,,,
234,X,O,,,,X,,,,
234,X,O,,,X,X,,,,
234,X,O,,,X,X,,,,O
234,X,O,X,,X,X,,,,O
234,X,O,X,,X,X,O,,,O
234,X,O,X,X,X,X,O,,,O
234,X,O,X,X,X,X,O,O,,O
234,X,O,X,X,X,X,O,O,X,O
235,O,,,,,X,,,,
235,O,,,,,X,,O,,
235,O,,,,,X,X,O,,
235,O,,,,,X,X,O,,O
235,O,,X,,,X,X,O,,O
235,O,,X,,O,X,X,O,,O
235,O,,X,X,O,X,X,O,,O
235,O,O,X,X,O,X,X,O,,O
236,X,,,,,X,,,,
236,X,,,O,,X,,,,
236,X,,,O,,X,,,,X
236,X,,,O,,X,,,O,X
236,X,X,,O,,X,,,O,X
237,X,,,,,X,,,,
237,X,,,,,X,,,O,
237,X,,,,,X,X,,O,
237,X,,,O,,X,X,,O,
237,X,X,,O,,X,X,,O,
237,X,X,O,O,,X,X,,O,
237,X,X,O,O,,X,X,X,O,
237,X,X,O,O,,X,X,X,O,O
237,X,X,O,O,X,X,X,X,O,O
238,X,,,X,,,,,,
238,X,,O,X,,,,,,
238,X,,O,X,,X,,,,
238,X,,O,X,,X,O,,,
238,X,,O,X,,X,O,,,X
238,X,,O,X,,X,O,,O,X
238,X,X,O,X,,X,O,,O,X
239,X,,,X,,,,,,
239,X,,,X,,,O,,,
239,X,,,X,,X,O,,,
239,X,,,X,O,X,O,,,
239,X,,,X,O,X,O,,X,
239,X,,,X,O,X,O,,X,O
239,X,,X,X,O,X,O,,X,O
240,X,,,X,,,,,,
240,X,,,X,O,,,,,
240,X,X,,X,O,,,,,
240,X,X,O,X,O,,,,,
240,X,X,O,X,O,X,,,,
240,X,X,O,X,O,X,,O,,
240,X,X,O,X,O,X,X,O,,
240,X,X,O,X,O,X,X,O,O,
240,X,X,O,X,O,X,X,O,O,X
241,X,,,,,X,,,,
241,X,,,,,X,,O,,
241,X,,,X,,X,,O,,
241,X,,,X,,X,O,O,,
241,X,,,X,,X,O,O,X,
241,X,,,X,,X,O,O,X,O
241,X,,X,X,,X,O,O,X,O
242,O,,,,,X,,,,
242,O,O,,,,X,,,,
242,O,O,,,X,X,,,,
242,O,O,O,,X,X,,,,
242,O,O,O,,X,X,,,,X
242,O,O,O,O,X,X,,,,X
243,X,,,,,X,,,,
243,X,O,,,,X,,,,
243,X,O,,,,X,X,,,
243,X,O,,,,X,X,,,O
243,X,O,,X,,X,X,,,O
243,X,O,,X,O,X,X,,,O
243,X,O,,X,O,X,X,X,,O
244,O,,,,,X,,,,
244,O,,,,,X,,,,O
244,O,,X,,,X,,,,O
244,O,,X,O,,X,,,,O
244,O,,X,O,X,X,,,,O
244,O,,X,O,X,X,,,O,O
244,O,X,X,O,X,X,,,O,O
244,O,X,X,O,X,X,O,,O,O
245,X,,,X,,,,,,
245,X,,,X,,,,,O,
245,X,,,X,,X,,,O,
245,X,,,X,,X,O,,O,
245,X,,,X,,X,O,X,O,
246,X,,,,,X,,,,
246,X,,,,,X,,O,,
246,X,,,X,,X,,O,,
246,X,,,X,,X,O,O,,
246,X,X,,X,,X,O,O,,
246,X,X,O,X,,X,O,O,,
246,X,X,O,X,,X,O,O,,X
247,O,,,X,,,,,,
247,O,,,X,,,,,O,
247,O,,,X,,X,,,O,
247,O,,,X,,X,,,O,O
247,O,,,X,,X,X,,O,O
247,O,,,X,,X,X,O,O,O
248,X,,,,,X,,,,
248,X,,,,,X,,,O,
248,X,X,,,,X,,,O,
248,X,X,,O,,X,,,O,
248,X,X,,O,,X,,,O,X
249,X,,,,,X,,,,
249,X,,,,,X,,,O,
249,X,X,,,,X,,,O,
249,X,X,,,O,X,,,O,
249,X,X,,,O,X,,,O,X
250,X,,,,,X,,,,
250,X,,O,,,X,,,,
250,X,,O,,,X,,,,X
250,X,,O,,,X,,,O,X
250,X,,O,X,,X,,,O,X
250,X,,O,X,O,X,,,O,X
250,X,,O,X,O,X,X,,O,X
251,X,,,,,X,,,,
251,X,,O,,,X,,,,
251,X,,O,,,X,,,,X
251,X,,O,,O,X,,,,X
251,X,,O,X,O,X,,,,X
251,X,,O,X,O,X,,,O,X
251,X,,O,X,O,X,,X,O,X
252,X,,,,,X,,,,
252,X,,,,,X,,,,O
252,X,,X,,,X,,,,O
252,X,,X,,O,X,,,,O
252,X,,X,X,O,X,,,,O
252,X,,X,X,O,X,,O,,O
252,X,X,X,X,O,X,,O,,O
253,X,,,X,,,,,,
253,X,,,X,,,,,,O
253,X,,,X,,X,,,,O
253,X,,,X,,X,,,O,O
253,X,X,,X,,X,,,O,O
253,X,X,,X,,X,O,,O,O
253,X,X,X,X,,X,O,,O,O
254,X,,,X,,,,,,
254,X,,,X,,,,,,O
254,X,,,X,,X,,,,O
254,X,O,,X,,X,,,,O
254,X,O,,X,X,X,,,,O
254,X,O,,X,X,X,O,,,O
254,X,O,X,X,X,X,O,,,O
254,X,O,X,X,X,X,O,,O,O
254,X,O,X,X,X,X,O,X,O,O
255,X,,,X,,,,,,
255,X,,,X,O,,,,,
255,X,X,,X,O,,,,,
255,X,X,,X,O,,,,O,
255,X,X,,X,O,X,,,O,
255,X,X,,X,O,X,O,,O,
255,X,X,,X,O,X,O,,O,X
256,,,,,,X,,,,
256,,,,,,X,,,,O
256,,,X,,,X,,,,O
256,,,X,,O,X,,,,O
256,,,X,,O,X,X,,,O
256,,,X,O,O,X,X,,,O
256,,X,X,O,O,X,X,,,O
256,,X,X,O,O,X,X,,O,O
256,,X,X,O,O,X,X,X,O,O
257,X,,,,,X,,,,
257,X,,,,,X,O,,,
257,X,,,X,,X,O,,,
257,X,,,X,,X,O,,,O
257,X,,X,X,,X,O,,,O
257,X,O,X,X,,X,O,,,O
257,X,O,X,X,,X,O,,X,O
258,X,,,X,,,,,,
258,X,O,,X,,,,,,
258,X,O,,X,,X,,,,
258,X,O,,X,,X,,,O,
258,X,O,,X,X,X,,,O,
258,X,O,O,X,X,X,,,O,
258,X,O,O,X,X,X,X,,O,
259,X,,,X,,,,,,
259,X,,,X,,,O,,,
259,X,,,X,,X,O,,,
259,X,,,X,,X,O,,O,
259,X,X,,X,,X,O,,O,
259,X,X,,X,,X,O,,O,O
259,X,X,X,X,,X,O,,O,O
260,,,,,,X,,,,
260,,,,,,X,,O,,
260,,,,X,,X,,O,,
260,,,O,X,,X,,O,,
260,,,O,X,,X,X,O,,
260,,,O,X,O,X,X,O,,
260,,X,O,X,O,X,X,O,,
260,,X,O,X,O,X,X,O,,O
260,,X,O,X,O,X,X,O,X,O
261,X,,,,,X,,,,
261,X,,,,,X,,,,O
261,X,,X,,,X,,,,O
261,X,O,X,,,X,,,,O
261,X,O,X,,X,X,,,,O
261,X,O,X,,X,X,O,,,O
261,X,O,X,,X,X,O,X,,O
261,X,O,X,,X,X,O,X,O,O
261,X,O,X,X,X,X,O,X,O,O
262,X,,,,,X,,,,
262,X,,,,,X,,,O,
262,X,,,X,,X,,,O,
262,X,O,,X,,X,,,O,
262,X,O,,X,X,X,,,O,
262,X,O,,X,X,X,,,O,O
262,X,O,,X,X,X,,X,O,O
263,X,,,X,,,,,,
263,X,,,X,,O,,,,
263,X,,X,X,,O,,,,
263,X,,X,X,,O,,,,O
263,X,,X,X,,O,,X,,O
263,X,,X,X,O,O,,X,,O
263,X,X,X,X,O,O,,X,,O
264,O,,,,,X,,,,
264,O,,,,,X,,,O,
264,O,,,,,X,X,,O,
264,O,,,,O,X,X,,O,
264,O,X,,,O,X,X,,O,
264,O,X,,,O,X,X,,O,O
264,O,X,X,,O,X,X,,O,O
264,O,X,X,,O,X,X,O,O,O
265,X,,,,,X,,,,
265,X,,,,,X,,,O,
265,X,X,,,,X,,,O,
265,X,X,O,,,X,,,O,
265,X,X,O,,,X,,X,O,
265,X,X,O,,O,X,,X,O,
265,X,X,O,X,O,X,,X,O,
266,X,,,,,X,,,,
266,X,,,O,,X,,,,
266,X,,X,O,,X,,,,
266,X,O,X,O,,X,,,,
266,X,O,X,O,X,X,,,,
266,X,O,X,O,X,X,,O,,
266,X,O,X,O,X,X,X,O,,
267,O,,,X,,,,,,
267,O,,,X,,,,O,,
267,O,,,X,,X,,O,,
267,O,,,X,O,X,,O,,
267,O,,,X,O,X,X,O,,
267,O,,,X,O,X,X,O,,O
267,O,,X,X,O,X,X,O,,O
267,O,,X,X,O,X,X,O,O,O
268,X,,,,,X,,,,
268,X,,O,,,X,,,,
268,X,,O,,,X,,,,X
268,X,,O,O,,X,,,,X
268,X,X,O,O,,X,,,,X
269,O,,,,,X,,,,
269,O,,,,,X,,O,,
269,O,,,,,X,X,O,,
269,O,,,,O,X,X,O,,
269,O,,,X,O,X,X,O,,
269,O,O,,X,O,X,X,O,,
270,,,,X,,,,,,
270,,O,,X,,,,,,
270,,O,,X,X,,,,,
270,,O,,X,X,,O,,,
270,,O,,X,X,X,O,,,
270,,O,,X,X,X,O,O,,
270,,O,,X,X,X,O,O,X,
270,,O,O,X,X,X,O,O,X,
270,,O,O,X,X,X,O,O,X,X
271,X,,,,,X,,,,
271,X,,,,,X,,,O,
271,X,X,,,,X,,,O,
271,X,X,,,,X,O,,O,
271,X,X,,,,X,O,,O,X
272,X,,,X,,,,,,
272,X,,,X,,,O,,,
272,X,,,X,,X,O,,,
272,X,,,X,O,X,O,,,
272,X,X,,X,O,X,O,,,
272,X,X,,X,O,X,O,O,,
272,X,X,,X,O,X,O,O,,X
273,X,,,X,,,,,,
273,X,,,X,,,,,,O
273,X,,,X,,X,,,,O
273,X,,,X,,X,O,,,O
273,X,,X,X,,X,O,,,O
273,X,O,X,X,,X,O,,,O
273,X,O,X,X,,X,O,,X,O
274,X,,,,,X,,,,
274,X,O,,,,X,,,,
274,X,O,,,X,X,,,,
274,X,O,,,X,X,,O,,
274,X,O,,X,X,X,,O,,
274,X,O,,X,X,X,,O,,O
274,X,O,,X,X,X,X,O,,O
275,X,,,X,,,,,,
275,X,,,X,,,,O,,
275,X,,,X,,X,,O,,
275,X,,,X,,X,,O,O,
275,X,,,X,X,X,,O,O,
275,X,,O,X,X,X,,O,O,
275,X,,O,X,X,X,,O,O,X
275,X,,O,X,X,X,O,O,O,X
275,X,X,O,X,X,X,O,O,O,X
276,X,,,X,,,,,,
276,X,,O,X,,,,,,
276,X,,O,X,,X,,,,
