Game,Winner,0,1,2,3,4,5,6,7,8
2612,O,X,O,,,O,X,,O,X
2613,O,,,,,,,,,X
2613,O,,,,,O,,,,X
2613,O,X,,,,O,,,,X
2613,O,X,,,,O,,,O,X
2613,O,X,,,,O,X,,O,X
2613,O,X,O,,,O,X,,O,X
2614,O,,,,,,,,,X
2614,O,,,,,O,,,,X
2614,O,X,,,,O,,,,X
2614,O,X,,,,O,,,O,X
2614,O,X,,,,O,X,,O,X
2614,O,X,O,,,O,X,,O,X
2615,O,,X,,,,,,,
2615,O,,X,,,O,,,,
2615,O,,X,,,O,,,,X
2615,O,,X,,,O,O,,,X
2615,O,,X,,,O,O,,X,X
2615,O,,X,,,O,O,O,X,X
2615,O,X,X,,,O,O,O,X,X
2615,O,X,X,O,,O,O,O,X,X
2616,O,,,,,,,,,X
2616,O,,O,,,,,,,X
2616,O,X,O,,,,,,,X
2616,O,X,O,,,O,,,,X
2616,O,X,O,,,O,X,,,X
2616,O,X,O,,,O,X,,O,X
2617,O,,,,,,,,,X
2617,O,,,,,O,,,,X
2617,O,X,,,,O,,,,X
2617,O,X,,,,O,,,O,X
2617,O,X,,,,O,X,,O,X
2617,O,X,O,,,O,X,,O,X
2618,O,,,,,,,,,X
2618,O,,,,,,,,O,X
2618,O,X,,,,,,,O,X
2618,O,X,,,,O,,,O,X
2618,O,X,,,,O,X,,O,X
2618,O,X,O,,,O,X,,O,X
2619,,,,,X,,,,,
2619,,,,,X,O,,,,
2619,,,,,X,O,,,,X
2619,,,,,X,O,O,,,X
2619,,X,,,X,O,O,,,X
2619,,X,,,X,O,O,O,,X
2619,,X,,X,X,O,O,O,,X
2619,,X,O,X,X,O,O,O,,X
2619,,X,O,X,X,O,O,O,X,X
2620,O,,,,,,,X,,
2620,O,,,,,O,,X,,
2620,O,X,,,,O,,X,,
2620,O,X,,,,O,O,X,,
2620,O,X,,X,,O,O,X,,
2620,O,X,O,X,,O,O,X,,
2620,O,X,O,X,,O,O,X,,X
2620,O,X,O,X,O,O,O,X,,X
2621,X,,,,,X,,,,
2621,X,,,O,,X,,,,
2621,X,,,O,,X,,,,X
2621,X,O,,O,,X,,,,X
2621,X,O,,O,X,X,,,,X
2621,X,O,,O,X,X,,,O,X
2621,X,O,,O,X,X,X,,O,X
2622,O,,,,,,,,X,
2622,O,O,,,,,,,X,
2622,O,O,X,,,,,,X,
2622,O,O,X,,,O,,,X,
2622,O,O,X,,,O,X,,X,
2622,O,O,X,,,O,X,,X,O
2623,X,,,X,,,,,,
2623,X,,,X,,O,,,,
2623,X,,X,X,,O,,,,
2623,X,,X,X,,O,,O,,
2623,X,X,X,X,,O,,O,,
2624,O,,,,,,,,,X
2624,O,,,,,O,,,,X
2624,O,X,,,,O,,,,X
2624,O,X,,,,O,,,O,X
2624,O,X,,,,O,X,,O,X
2624,O,X,O,,,O,X,,O,X
2625,X,,,,,,,,,X
2625,X,,,,,O,,,,X
2625,X,X,,,,O,,,,X
2625,X,X,,,,O,,,O,X
2625,X,X,,,,O,X,,O,X
2625,X,X,,,O,O,X,,O,X
2625,X,X,,X,O,O,X,,O,X
2626,X,,,,,,,,,X
2626,X,O,,,,,,,,X
2626,X,O,,,,,,X,,X
2626,X,O,,,O,,,X,,X
2626,X,O,,X,O,,,X,,X
2626,X,O,,X,O,,O,X,,X
2626,X,O,,X,O,,O,X,X,X
2627,X,,,,,,,,,X
2627,X,,,,,O,,,,X
2627,X,X,,,,O,,,,X
2627,X,X,,,,O,,,O,X
2627,X,X,,,,O,X,,O,X
2627,X,X,,,O,O,X,,O,X
2627,X,X,,X,O,O,X,,O,X
2628,,,X,,,,,,,
2628,,,X,,,O,,,,
2628,,,X,,,O,,,,X
2628,,,X,,O,O,,,,X
2628,,,X,,O,O,X,,,X
2628,,,X,O,O,O,X,,,X
2628,,X,X,O,O,O,X,,,X
2628,,X,X,O,O,O,X,,O,X
2628,,X,X,O,O,O,X,X,O,X
2629,O,,,,,,,,,X
2629,O,,,,,O,,,,X
2629,O,X,,,,O,,,,X
2629,O,X,,,,O,,,O,X
2629,O,X,,,,O,X,,O,X
2629,O,X,O,,,O,X,,O,X
2630,O,,,,,,,,,X
2630,O,,,,,O,,,,X
2630,O,X,,,,O,,,,X
2630,O,X,,,,O,,,O,X
2630,O,X,,,,O,X,,O,X
2630,O,X,O,,,O,X,,O,X
2631,X,,,,,,,,,X
2631,X,,,,,,,O,,X
2631,X,,,,,,X,O,,X
2631,X,,,,,O,X,O,,X
2631,X,,,,X,O,X,O,,X
2631,X,,O,,X,O,X,O,,X
2631,X,,O,X,X,O,X,O,,X
2632,O,,,,,,,,,X
2632,O,,,,,,O,,,X
2632,O,X,,,,,O,,,X
2632,O,X,,,,O,O,,,X
2632,O,X,,,,O,O,X,,X
2632,O,X,,,O,O,O,X,,X
2633,X,,,,,,,,,X
2633,X,,,,,O,,,,X
2633,X,,,,,O,,,X,X
2633,X,,,O,,O,,,X,X
2633,X,X,,O,,O,,,X,X
2633,X,X,O,O,,O,,,X,X
2633,X,X,O,O,,O,X,,X,X
2633,X,X,O,O,O,O,X,,X,X
2633,X,X,O,O,O,O,X,X,X,X
2634,X,,,,,,,,,X
2634,X,,,,O,,,,,X
2634,X,X,,,O,,,,,X
2634,X,X,,,O,O,,,,X
2634,X,X,,,O,O,X,,,X
2634,X,X,,O,O,O,X,,,X
2634,X,X,,O,O,O,X,X,,X
2634,X,X,O,O,O,O,X,X,,X
2634,X,X,O,O,O,O,X,X,X,X
2635,O,,X,,,,,,,
2635,O,,X,,,O,,,,
2635,O,,X,,,O,,,,X
2635,O,,X,,O,O,,,,X
2635,O,,X,,O,O,X,,,X
2635,O,,X,O,O,O,X,,,X
2635,O,,X,O,O,O,X,,X,X
2635,O,,X,O,O,O,X,O,X,X
2636,,,,,,,,,,X
2636,,,,,,O,,,,X
2636,,X,,,,O,,,,X
2636,,X,,,,O,,,O,X
2636,,X,,,,O,X,,O,X
2636,,X,,,O,O,X,,O,X
2636,,X,X,,O,O,X,,O,X
2636,,X,X,O,O,O,X,,O,X
2636,,X,X,O,O,O,X,X,O,X
2637,O,,,,,,,,,X
2637,O,,,,,O,,,,X
2637,O,X,,,,O,,,,X
2637,O,X,,,,O,,,O,X
2637,O,X,,,,O,X,,O,X
2637,O,X,O,,,O,X,,O,X
2638,O,,,,,,,,,X
2638,O,,,,,O,,,,X
2638,O,X,,,,O,,,,X
2638,O,X,,,,O,,,O,X
2638,O,X,,,,O,X,,O,X
2638,O,X,O,,,O,X,,O,X
2639,O,,,,,,,,X,
2639,O,O,,,,,,,X,
2639,O,O,X,,,,,,X,
2639,O,O,X,,,O,,,X,
2639,O,O,X,X,,O,,,X,
2639,O,O,X,X,O,O,,,X,
2639,O,O,X,X,O,O,X,,X,
2639,O,O,X,X,O,O,X,,X,O
2640,O,,,,,,,,,X
2640,O,,,,,O,,,,X
2640,O,X,,,,O,,,,X
2640,O,X,,,,O,,,O,X
2640,O,X,,,,O,X,,O,X
2640,O,X,O,,,O,X,,O,X
2641,O,,,,,,,,,X
2641,O,,,,,O,,,,X
2641,O,X,,,,O,,,,X
2641,O,X,,,,O,,,O,X
2641,O,X,,,,O,X,,O,X
2641,O,X,O,,,O,X,,O,X
2642,X,,,,,,,,,X
2642,X,,,,,O,,,,X
2642,X,X,,,,O,,,,X
2642,X,X,,O,,O,,,,X
2642,X,X,,O,,O,X,,,X
2642,X,X,O,O,,O,X,,,X
2642,X,X,O,O,,O,X,X,,X
2642,X,X,O,O,O,O,X,X,,X
2642,X,X,O,O,O,O,X,X,X,X
2643,O,,,,,,,,,X
2643,O,,,,,O,,,,X
2643,O,X,,,,O,,,,X
2643,O,X,,,,O,,,O,X
2643,O,X,,,,O,X,,O,X
2643,O,X,O,,,O,X,,O,X
2644,X,,,,,X,,,,
2644,X,,,O,,X,,,,
2644,X,,,O,,X,,,,X
2644,X,O,,O,,X,,,,X
2644,X,O,,O,X,X,,,,X
2644,X,O,,O,X,X,,,O,X
2644,X,O,,O,X,X,X,,O,X
2645,O,,,,,,,,,X
2645,O,,,,,O,,,,X
2645,O,,,,X,O,,,,X
2645,O,,O,,X,O,,,,X
2645,O,X,O,,X,O,,,,X
2645,O,X,O,,X,O,,,O,X
2646,,,,,,,,,,X
2646,,,,,,O,,,,X
2646,,X,,,,O,,,,X
2646,,X,,,,O,O,,,X
2646,,X,,,X,O,O,,,X
2646,,X,,,X,O,O,O,,X
2646,,X,,X,X,O,O,O,,X
2646,,X,O,X,X,O,O,O,,X
2646,,X,O,X,X,O,O,O,X,X
2647,X,,,,,,,,,X
2647,X,,,,,,,O,,X
2647,X,,,,,,X,O,,X
2647,X,,,,,O,X,O,,X
2647,X,,,,X,O,X,O,,X
2647,X,,O,,X,O,X,O,,X
2647,X,,O,X,X,O,X,O,,X
2648,,,,,,,,,X,
2648,,O,,,,,,,X,
2648,,O,X,,,,,,X,
2648,,O,X,,,O,,,X,
2648,,O,X,X,,O,,,X,
2648,,O,X,X,,O,,O,X,
2648,,O,X,X,X,O,,O,X,
2648,,O,X,X,X,O,O,O,X,
2648,,O,X,X,X,O,O,O,X,X
2649,O,,,,,,,,,X
2649,O,,,,,O,,,,X
2649,O,,,,,O,X,,,X
2649,O,,O,,,O,X,,,X
2649,O,X,O,,,O,X,,,X
2649,O,X,O,,,O,X,,O,X
2650,X,,,,,,,,,X
2650,X,,,,,O,,,,X
2650,X,,,,,O,,,X,X
2650,X,,,O,,O,,,X,X
2650,X,X,,O,,O,,,X,X
2650,X,X,,O,O,O,,,X,X
2650,X,X,,O,O,O,X,,X,X
2650,X,X,O,O,O,O,X,,X,X
2650,X,X,O,O,O,O,X,X,X,X
2651,O,,,,,,,,,X
2651,O,,,,,O,,,,X
2651,O,X,,,,O,,,,X
2651,O,X,,,,O,,,O,X
2651,O,X,,,,O,X,,O,X
2651,O,X,O,,,O,X,,O,X
2652,O,,,,,,,,,X
2652,O,,O,,,,,,,X
2652,O,X,O,,,,,,,X
2652,O,X,O,,,O,,,,X
2652,O,X,O,,,O,X,,,X
2652,O,X,O,,,O,X,,O,X
2653,X,,,,,,,,,X
2653,X,,,,,,,,O,X
2653,X,X,,,,,,,O,X
2653,X,X,,,,O,,,O,X
2653,X,X,,X,,O,,,O,X
2653,X,X,,X,O,O,,,O,X
2653,X,X,,X,O,O,X,,O,X
2654,X,,,,,,,,,X
2654,X,,,O,,,,,,X
2654,X,X,,O,,,,,,X
2654,X,X,,O,,O,,,,X
2654,X,X,,O,,O,X,,,X
2654,X,X,O,O,,O,X,,,X
2654,X,X,O,O,,O,X,X,,X
2654,X,X,O,O,O,O,X,X,,X
2654,X,X,O,O,O,O,X,X,X,X
2655,X,,,,,X,,,,
2655,X,,,O,,X,,,,
2655,X,,,O,,X,,,,X
2655,X,,,O,,X,O,,,X
2655,X,X,,O,,X,O,,,X
2656,X,,,,,X,,,,
2656,X,,,O,,X,,,,
2656,X,,,O,,X,,,,X
2656,X,,,O,,X,O,,,X
2656,X,X,,O,,X,O,,,X
2657,O,,,,,,,,,X
2657,O,,,,,O,,,,X
2657,O,X,,,,O,,,,X
2657,O,X,,,,O,,,O,X
2657,O,X,,,,O,X,,O,X
2657,O,X,,O,,O,X,,O,X
2657,O,X,,O,X,O,X,,O,X
2657,O,X,O,O,X,O,X,,O,X
2658,O,,,,,,,X,,
2658,O,,,,,O,,X,,
2658,O,,,,,O,,X,,X
2658,O,,,,O,O,,X,,X
2658,O,,,X,O,O,,X,,X
2658,O,,O,X,O,O,,X,,X
2658,O,X,O,X,O,O,,X,,X
2658,O,X,O,X,O,O,,X,O,X
2659,X,,,,,,,,,X
2659,X,,,,O,,,,,X
2659,X,X,,,O,,,,,X
2659,X,X,,,O,O,,,,X
2659,X,X,,,O,O,X,,,X
2659,X,X,,O,O,O,X,,,X
2659,X,X,,O,O,O,X,X,,X
2659,X,X,O,O,O,O,X,X,,X
2659,X,X,O,O,O,O,X,X,X,X
2660,X,,,X,,,,,,
2660,X,O,,X,,,,,,
2660,X,O,,X,,,X,,,
2660,X,O,,X,,,X,,,O
2660,X,O,,X,,,X,X,,O
2660,X,O,,X,,,X,X,O,O
2660,X,O,,X,,X,X,X,O,O
2661,X,,,,,,,,,X
2661,X,,,,,O,,,,X
2661,X,,X,,,O,,,,X
2661,X,,X,,O,O,,,,X
2661,X,,X,,O,O,X,,,X
2661,X,O,X,,O,O,X,,,X
2661,X,O,X,X,O,O,X,,,X
2662,O,,,,,,,,,X
2662,O,,,,,O,,,,X
2662,O,X,,,,O,,,,X
2662,O,X,,,,O,,,O,X
2662,O,X,,,,O,,X,O,X
2662,O,X,O,,,O,,X,O,X
2663,O,,,,,,,,,X
2663,O,,,,,O,,,,X
2663,O,X,,,,O,,,,X
2663,O,X,,,,O,,,O,X
2663,O,X,,X,,O,,,O,X
2663,O,X,O,X,,O,,,O,X
2664,X,,,,,,,,,X
2664,X,,,,,O,,,,X
2664,X,X,,,,O,,,,X
2664,X,X,O,,,O,,,,X
2664,X,X,O,,,O,X,,,X
2664,X,X,O,O,,O,X,,,X
2664,X,X,O,O,,O,X,X,,X
2664,X,X,O,O,O,O,X,X,,X
2664,X,X,O,O,O,O,X,X,X,X
2665,X,,,X,,,,,,
2665,X,,,X,,,,,O,
2665,X,,,X,,,,,O,X
2665,X,,,X,,O,,,O,X
2665,X,X,,X,,O,,,O,X
2665,X,X,,X,O,O,,,O,X
2665,X,X,,X,O,O,X,,O,X
2666,O,,,,,,,,,X
2666,O,,,,,O,,,,X
2666,O,X,,,,O,,,,X
2666,O,X,,,,O,,O,,X
2666,O,X,,,,O,X,O,,X
2666,O,X,,O,,O,X,O,,X
2667,X,,,,,X,,,,
2667,X,,,O,,X,,,,
2667,X,,,O,,X,,X,,
2667,X,,O,O,,X,,X,,
2667,X,X,O,O,,X,,X,,
2667,X,X,O,O,,X,,X,,O
2667,X,X,O,O,X,X,,X,,O
2668,O,,X,,,,,,,
2668,O,,X,,,O,,,,
2668,O,,X,,,O,,X,,
2668,O,,X,,O,O,,X,,
2668,O,,X,X,O,O,,X,,
2668,O,O,X,X,O,O,,X,,
2668,O,O,X,X,O,O,X,X,,
2668,O,O,X,X,O,O,X,X,,O
2669,X,,,,,,,,,X
2669,X,,,,,O,,,,X
2669,X,,,,,O,,,X,X
2669,X,,,O,,O,,,X,X
2669,X,X,,O,,O,,,X,X
2669,X,X,O,O,,O,,,X,X
2669,X,X,O,O,,O,X,,X,X
2669,X,X,O,O,O,O,X,,X,X
2669,X,X,O,O,O,O,X,X,X,X
2670,X,,,,,,,,,X
2670,X,,,,,O,,,,X
2670,X,X,,,,O,,,,X
2670,X,X,,,,O,,,O,X
2670,X,X,,,,O,X,,O,X
2670,X,X,,,,O,X,O,O,X
2670,X,X,,X,,O,X,O,O,X
2671,O,,,,,,,,,X
2671,O,,,,,O,,,,X
2671,O,X,,,,O,,,,X
2671,O,X,,,,O,,,O,X
2671,O,X,,,,O,X,,O,X
2671,O,X,O,,,O,X,,O,X
2672,O,,,,,,,,X,
2672,O,O,,,,,,,X,
2672,O,O,X,,,,,,X,
2672,O,O,X,,,O,,,X,
2672,O,O,X,X,,O,,,X,
2672,O,O,X,X,O,O,,,X,
2672,O,O,X,X,O,O,X,,X,
2672,O,O,X,X,O,O,X,,X,O
2673,O,,,,,,,,,X
2673,O,,,,,O,,,,X
2673,O,X,,,,O,,,,X
2673,O,X,,,,O,,,O,X
2673,O,X,,,,O,X,,O,X
2673,O,X,O,,,O,X,,O,X
2674,O,,,,,,,,,X
2674,O,,,,,O,,,,X
2674,O,X,,,,O,,,,X
2674,O,X,,,,O,,,O,X
2674,O,X,,,,O,,X,O,X
2674,O,X,O,,,O,,X,O,X
2675,O,,,,,,,,,X
2675,O,,,,,O,,,,X
2675,O,X,,,,O,,,,X
2675,O,X,,,,O,,O,,X
2675,O,X,,,,O,X,O,,X
2675,O,X,,O,,O,X,O,,X
2676,O,,,,,,,,,X
2676,O,,,,,O,,,,X
2676,O,X,,,,O,,,,X
2676,O,X,,,,O,,,O,X
2676,O,X,,,,O,X,,O,X
2676,O,X,O,,,O,X,,O,X
2677,,,,,,,,,,X
2677,,,,,,O,,,,X
2677,,,X,,,O,,,,X
2677,,,X,,O,O,,,,X
2677,,,X,,O,O,,X,,X
2677,,,X,O,O,O,,X,,X
2677,,,X,O,O,O,X,X,,X
2677,,,X,O,O,O,X,X,O,X
2677,,X,X,O,O,O,X,X,O,X
2678,O,,,,,,,,,X
2678,O,,,,,O,,,,X
2678,O,X,,,,O,,,,X
2678,O,X,,,,O,,,O,X
2678,O,X,,,,O,X,,O,X
2678,O,X,O,,,O,X,,O,X
2679,O,,,,,,,,,X
2679,O,,,,,O,,,,X
2679,O,X,,,,O,,,,X
2679,O,X,,,,O,,,O,X
2679,O,X,,,,O,X,,O,X
2679,O,X,O,,,O,X,,O,X
2680,X,,,,,,,,,X
2680,X,,,,,,,O,,X
2680,X,,,,,,X,O,,X
2680,X,,,,,O,X,O,,X
2680,X,,,,X,O,X,O,,X
2680,X,,O,,X,O,X,O,,X
2680,X,,O,X,X,O,X,O,,X
2681,O,,,,,,,,,X
2681,O,,,,,O,,,,X
2681,O,X,,,,O,,,,X
2681,O,X,,,,O,,,O,X
2681,O,X,,,,O,X,,O,X
2681,O,X,O,,,O,X,,O,X
2682,,,,,,,,,,X
2682,,,,,,O,,,,X
2682,,X,,,,O,,,,X
2682,,X,,,,O,,,O,X
2682,,X,X,,,O,,,O,X
2682,,X,X,,O,O,,,O,X
2682,,X,X,,O,O,X,,O,X
2682,,X,X,O,O,O,X,,O,X
2682,,X,X,O,O,O,X,X,O,X
2683,O,,,,,,,,,X
2683,O,,,,,O,,,,X
2683,O,X,,,,O,,,,X
2683,O,X,,,,O,,,O,X
2683,O,X,,,,O,X,,O,X
2683,O,X,O,,,O,X,,O,X
2684,O,,,,,,,,,X
2684,O,,,,,O,,,,X
2684,O,X,,,,O,,,,X
2684,O,X,,,,O,,,O,X
2684,O,X,,,,O,X,,O,X
2684,O,X,O,,,O,X,,O,X
2685,O,X,,,,,,,,
2685,O,X,O,,,,,,,
2685,O,X,O,,,,,,,X
2685,O,X,O,,,O,,,,X
2685,O,X,O,,,O,X,,,X
2685,O,X,O,,,O,X,,O,X
2686,O,,,,,,,,,X
2686,O,,,,,O,,,,X
2686,O,X,,,,O,,,,X
2686,O,X,,,,O,,,O,X
2686,O,X,,,,O,X,,O,X
2686,O,X,O,,,O,X,,O,X
2687,O,,,,,,,,,X
2687,O,,,,,O,,,,X
2687,O,X,,,,O,,,,X
2687,O,X,,,,O,,,O,X
2687,O,X,,,,O,X,,O,X
2687,O,X,,O,,O,X,,O,X
2687,O,X,,O,X,O,X,,O,X
2687,O,X,O,O,X,O,X,,O,X
2688,O,,,,,,,,,X
2688,O,,,,,O,,,,X
2688,O,X,,,,O,,,,X
2688,O,X,,,,O,,,O,X
2688,O,X,,,,O,X,,O,X
2688,O,X,O,,,O,X,,O,X
2689,O,,,,,,,,,X
2689,O,,,,,O,,,,X
2689,O,X,,,,O,,,,X
2689,O,X,,,,O,,,O,X
2689,O,X,,,X,O,,,O,X
2689,O,X,,O,X,O,,,O,X
2689,O,X,,O,X,O,X,,O,X
2689,O,X,O,O,X,O,X,,O,X
2690,O,,,,,,,,,X
2690,O,,,,,O,,,,X
2690,O,X,,,,O,,,,X
2690,O,X,,,,O,,,O,X
2690,O,X,,,,O,X,,O,X
2690,O,X,O,,,O,X,,O,X
2691,O,,,,,,,,,X
2691,O,,,,,O,,,,X
2691,O,X,,,,O,,,,X
2691,O,X,,,,O,,,O,X
2691,O,X,,,,O,X,,O,X
2691,O,X,O,,,O,X,,O,X
2692,O,,,,,,,,,X
2692,O,,,,,O,,,,X
2692,O,X,,,,O,,,,X
2692,O,X,O,,,O,,,,X
2692,O,X,O,,,O,,X,,X
2692,O,X,O,,,O,,X,O,X
2693,O,,,,X,,,,,
2693,O,,,,X,O,,,,
2693,O,,,,X,O,,,,X
2693,O,O,,,X,O,,,,X
2693,O,O,,,X,O,X,,,X
2693,O,O,,O,X,O,X,,,X
2693,O,O,X,O,X,O,X,,,X
2693,O,O,X,O,X,O,X,O,,X
2694,X,,,,,,,,,X
2694,X,O,,,,,,,,X
2694,X,O,,,X,,,,,X
2694,X,O,,,X,,,,O,X
2694,X,O,,,X,,X,,O,X
2694,X,O,,O,X,,X,,O,X
2694,X,O,,O,X,X,X,,O,X
2695,O,,,,,,,,,X
2695,O,,,,,O,,,,X
2695,O,X,,,,O,,,,X
2695,O,X,,,,O,,,O,X
2695,O,X,,,,O,,X,O,X
2695,O,X,O,,,O,,X,O,X
2696,X,,,,,,,,,X
2696,X,,,,,O,,,,X
2696,X,,X,,,O,,,,X
2696,X,,X,,O,O,,,,X
2696,X,,X,,O,O,X,,,X
2696,X,,X,,O,O,X,,O,X
2696,X,X,X,,O,O,X,,O,X
2696,X,X,X,,O,O,X,O,O,X
2696,X,X,X,X,O,O,X,O,O,X
2697,O,,,,,,,,,X
2697,O,,,,,O,,,,X
2697,O,,,,,O,,X,,X
2697,O,,,,O,O,,X,,X
2697,O,,,,O,O,X,X,,X
2697,O,,O,,O,O,X,X,,X
2697,O,X,O,,O,O,X,X,,X
2697,O,X,O,,O,O,X,X,O,X
2698,O,,,,,,,,,X
2698,O,,,,,O,,,,X
2698,O,X,,,,O,,,,X
2698,O,X,,,,O,,,O,X
2698,O,X,,,,O,X,,O,X
2698,O,X,O,,,O,X,,O,X
2699,X,,,,,,,,,X
2699,X,,,,,O,,,,X
2699,X,X,,,,O,,,,X
2699,X,X,,,O,O,,,,X
2699,X,X,,X,O,O,,,,X
2699,X,X,,X,O,O,,O,,X
2699,X,X,,X,O,O,X,O,,X
2700,,,,,,,,,,X
2700,,,,,O,,,,,X
2700,,X,,,O,,,,,X
2700,,X,,,O,O,,,,X
2700,,X,,,O,O,X,,,X
2700,,X,,O,O,O,X,,,X
2700,,X,,O,O,O,X,X,,X
2700,,X,,O,O,O,X,X,O,X
2700,,X,X,O,O,O,X,X,O,X
2701,O,,,,,,,,,X
2701,O,O,,,,,,,,X
2701,O,O,X,,,,,,,X
2701,O,O,X,,O,,,,,X
2701,O,O,X,X,O,,,,,X
2701,O,O,X,X,O,,O,,,X
2701,O,O,X,X,O,,O,,X,X
2701,O,O,X,X,O,O,O,,X,X
2702,X,,,,,,,,,X
2702,X,,,O,,,,,,X
2702,X,X,,O,,,,,,X
2702,X,X,,O,,O,,,,X
2702,X,X,,O,,O,X,,,X
2702,X,X,,O,O,O,X,,,X
2702,X,X,,O,O,O,X,,X,X
2702,X,X,O,O,O,O,X,,X,X
2702,X,X,O,O,O,O,X,X,X,X
2703,O,,,,,,,,,X
2703,O,,,,,O,,,,X
2703,O,X,,,,O,,,,X
2703,O,X,,,O,O,,,,X
2703,O,X,,,O,O,X,,,X
2703,O,X,O,,O,O,X,,,X
2703,O,X,O,,O,O,X,X,,X
2703,O,X,O,,O,O,X,X,O,X
2704,O,,,,,,,,,X
2704,O,,,,,O,,,,X
2704,O,X,,,,O,,,,X
2704,O,X,,,,O,,,O,X
2704,O,X,,,,O,X,,O,X
2704,O,X,O,,,O,X,,O,X
2705,X,,,,,,,,,X
2705,X,,,O,,,,,,X
2705,X,X,,O,,,,,,X
2705,X,X,,O,,O,,,,X
2705,X,X,,O,,O,X,,,X
2705,X,X,O,O,,O,X,,,X
2705,X,X,O,O,,O,X,X,,X
2705,X,X,O,O,O,O,X,X,,X
2705,X,X,O,O,O,O,X,X,X,X
2706,O,,,,,,,,,X
2706,O,,,,,O,,,,X
2706,O,X,,,,O,,,,X
2706,O,X,O,,,O,,,,X
2706,O,X,O,,,O,X,,,X
2706,O,X,O,,,O,X,,O,X
2707,O,,,,,,,,,X
2707,O,,,,,O,,,,X
2707,O,X,,,,O,,,,X
2707,O,X,,,,O,O,,,X
2707,O,X,,,,O,O,X,,X
2707,O,X,,,O,O,O,X,,X
2708,X,,,,,,,,,X
2708,X,,,,,O,,,,X
2708,X,X,,,,O,,,,X
2708,X,X,,,,O,,,O,X
2708,X,X,,,,O,X,,O,X
2708,X,X,,,O,O,X,,O,X
2708,X,X,,X,O,O,X,,O,X
2709,O,,,,,,,,,X
2709,O,,,,,O,,,,X
2709,O,X,,,,O,,,,X
2709,O,X,,,,O,,,O,X
2709,O,X,,,,O,X,,O,X
2709,O,X,O,,,O,X,,O,X
2710,O,,,,,,,,,X
2710,O,,,,,O,,,,X
2710,O,X,,,,O,,,,X
2710,O,X,,,,O,,,O,X
2710,O,X,,,,O,X,,O,X
2710,O,X,O,,,O,X,,O,X
2711,X,,,,,,,,,X
2711,X,,,,,O,,,,X
2711,X,,,,,O,,X,,X
2711,X,,,,O,O,,X,,X
2711,X,X,,,O,O,,X,,X
2711,X,X,,O,O,O,,X,,X
2711,X,X,,O,O,O,,X,X,X
2712,X,,,,,,,,,X
2712,X,,,,,O,,,,X
2712,X,X,,,,O,,,,X
2712,X,X,,,,O,,,O,X
2712,X,X,,,,O,X,,O,X
2712,X,X,,,O,O,X,,O,X
2712,X,X,,X,O,O,X,,O,X
2713,O,,,,,,,,,X
2713,O,,,,,O,,,,X
2713,O,X,,,,O,,,,X
2713,O,X,,,,O,,,O,X
2713,O,X,,,,O,,X,O,X
2713,O,X,O,,,O,,X,O,X
2714,X,,X,,,,,,,
2714,X,,X,,,,O,,,
2714,X,,X,,,,O,,,X
2714,X,O,X,,,,O,,,X
2714,X,O,X,X,,,O,,,X
2714,X,O,X,X,,,O,,O,X
2714,X,O,X,X,,X,O,,O,X
2714,X,O,X,X,O,X,O,,O,X
2714,X,O,X,X,O,X,O,X,O,X
2715,O,,,,,,,,,X
2715,O,,,,,,O,,,X
2715,O,X,,,,,O,,,X
2715,O,X,,,,O,O,,,X
2715,O,X,,,,O,O,X,,X
2715,O,X,,,,O,O,X,O,X
2715,O,X,X,,,O,O,X,O,X
2715,O,X,X,,O,O,O,X,O,X
2716,O,,,,,,,,,X
2716,O,,,,,O,,,,X
2716,O,,X,,,O,,,,X
2716,O,,X,,O,O,,,,X
2716,O,,X,,O,O,,X,,X
2716,O,,X,,O,O,O,X,,X
2717,O,,,,,,,,,X
2717,O,,,,,O,,,,X
2717,O,,X,,,O,,,,X
2717,O,,X,,O,O,,,,X
2717,O,X,X,,O,O,,,,X
2717,O,X,X,,O,O,O,,,X
2718,O,,,,,,,,,X
2718,O,,,,,O,,,,X
2718,O,X,,,,O,,,,X
2718,O,X,,,,O,,,O,X
2718,O,X,,,,O,X,,O,X
2718,O,X,,O,,O,X,,O,X
2718,O,X,,O,X,O,X,,O,X
2718,O,X,O,O,X,O,X,,O,X
2719,O,,,,,,,,,X
2719,O,,,,,O,,,,X
2719,O,X,,,,O,,,,X
2719,O,X,,,,O,,,O,X
2719,O,X,,X,,O,,,O,X
2719,O,X,,X,O,O,,,O,X
2719,O,X,,X,O,O,,X,O,X
2719,O,X,O,X,O,O,,X,O,X
2720,O,,,,,,,,,X
2720,O,,,,O,,,,,X
2720,O,X,,,O,,,,,X
2720,O,X,,,O,O,,,,X
2720,O,X,X,,O,O,,,,X
2720,O,X,X,,O,O,O,,,X
2721,O,,,,,,,,,X
2721,O,,,,,O,,,,X
2721,O,X,,,,O,,,,X
2721,O,X,,,,O,,,O,X
2721,O,X,,,,O,,X,O,X
2721,O,X,O,,,O,,X,O,X
2722,O,,,,,,X,,,
2722,O,,,,,O,X,,,
2722,O,,,,,O,X,,,X
2722,O,,,O,,O,X,,,X
2722,O,,X,O,,O,X,,,X
2722,O,,X,O,,O,X,O,,X
2723,O,,,,,,,,,X
2723,O,,,,,O,,,,X
2723,O,X,,,,O,,,,X
2723,O,X,,,,O,,,O,X
2723,O,X,,,,O,X,,O,X
