Game,Winner,0,1,2,3,4,5,6,7,8
104,,O,,X,X,X,O,O,X,
104,,O,O,X,X,X,O,O,X,
104,,O,O,X,X,X,O,O,X,X
105,X,,,,,X,,,,
105,X,,,O,,X,,,,
105,X,,,O,,X,X,,,
105,X,,,O,,X,X,O,,
105,X,,,O,,X,X,O,,X
105,X,,,O,,X,X,O,O,X
105,X,X,,O,,X,X,O,O,X
106,X,,,,,X,,,,
106,X,,,,,X,O,,,
106,X,,,X,,X,O,,,
106,X,,O,X,,X,O,,,
106,X,,O,X,,X,O,,,X
106,X,,O,X,,X,O,O,,X
106,X,X,O,X,,X,O,O,,X
107,X,,,,,X,,,,
107,X,,O,,,X,,,,
107,X,,O,,,X,,,,X
107,X,,O,,,X,,O,,X
107,X,,O,X,,X,,O,,X
107,X,,O,X,,X,O,O,,X
107,X,X,O,X,,X,O,O,,X
108,X,,,,,X,,,,
108,X,,,O,,X,,,,
108,X,,,O,,X,X,,,
108,X,,,O,,X,X,O,,
108,X,,,O,,X,X,O,,X
108,X,,,O,,X,X,O,O,X
108,X,X,,O,,X,X,O,O,X
109,O,,,,,X,,,,
109,O,,,,,X,,,O,
109,O,X,,,,X,,,O,
109,O,X,,,,X,O,,O,
109,O,X,,,,X,O,X,O,
109,O,X,,O,,X,O,X,O,
109,O,X,X,O,,X,O,X,O,
109,O,X,X,O,,X,O,X,O,O
110,,,,,,X,,,,
110,,,O,,,X,,,,
110,,,O,,,X,,,,X
110,,,O,,,X,O,,,X
110,,,O,X,,X,O,,,X
110,,O,O,X,,X,O,,,X
110,,O,O,X,X,X,O,,,X
110,,O,O,X,X,X,O,O,,X
110,,O,O,X,X,X,O,O,X,X
111,X,,,,,X,,,,
111,X,,,,,X,,,O,
111,X,X,,,,X,,,O,
111,X,X,,,,X,O,,O,
111,X,X,,,,X,O,X,O,
111,X,X,O,,,X,O,X,O,
111,X,X,O,,,X,O,X,O,X
112,X,,,,,X,,,,
112,X,,,,,X,,,O,
112,X,X,,,,X,,,O,
112,X,X,,,,X,,,O,O
112,X,X,X,,,X,,,O,O
112,X,X,X,,,X,O,,O,O
112,X,X,X,X,,X,O,,O,O
113,X,,,,,X,,,,
113,X,,,,,X,,,,O
113,X,,X,,,X,,,,O
113,X,O,X,,,X,,,,O
113,X,O,X,,X,X,,,,O
113,X,O,X,,X,X,,,O,O
113,X,O,X,X,X,X,,,O,O
113,X,O,X,X,X,X,O,,O,O
113,X,O,X,X,X,X,O,X,O,O
114,X,,,,,X,,,,
114,X,,,,,X,,,O,
114,X,X,,,,X,,,O,
114,X,X,,O,,X,,,O,
114,X,X,,O,,X,,X,O,
114,X,X,O,O,,X,,X,O,
114,X,X,O,O,,X,,X,O,X
115,O,,,,,X,,,,
115,O,,,,,X,,,,O
115,O,,X,,,X,,,,O
115,O,,X,,,X,,O,,O
115,O,,X,X,,X,,O,,O
115,O,,X,X,,X,O,O,,O
115,O,,X,X,X,X,O,O,,O
115,O,,X,X,X,X,O,O,O,O
116,X,,,,,X,,,,
116,X,,,,,X,O,,,
116,X,,,X,,X,O,,,
116,X,,,X,,X,O,,,O
116,X,,X,X,,X,O,,,O
116,X,O,X,X,,X,O,,,O
116,X,O,X,X,X,X,O,,,O
116,X,O,X,X,X,X,O,,O,O
116,X,O,X,X,X,X,O,X,O,O
117,X,,,,,X,,,,
117,X,,,,,X,,O,,
117,X,,,X,,X,,O,,
117,X,,,X,,X,O,O,,
117,X,X,,X,,X,O,O,,
117,X,X,,X,O,X,O,O,,
117,X,X,X,X,O,X,O,O,,
118,X,,,,,X,,,,
118,X,,O,,,X,,,,
118,X,,O,,,X,,,,X
118,X,,O,,,X,,O,,X
118,X,,O,X,,X,,O,,X
118,X,,O,X,O,X,,O,,X
118,X,X,O,X,O,X,,O,,X
119,X,,,,,X,,,,
119,X,,,,,X,O,,,
119,X,,,X,,X,O,,,
119,X,,,X,,X,O,,,O
119,X,,X,X,,X,O,,,O
119,X,,X,X,,X,O,,O,O
119,X,X,X,X,,X,O,,O,O
120,X,,,,,X,,,,
120,X,,,O,,X,,,,
120,X,,,O,,X,X,,,
120,X,,O,O,,X,X,,,
120,X,,O,O,,X,X,,,X
120,X,,O,O,,X,X,O,,X
120,X,X,O,O,,X,X,O,,X
121,X,,,,,X,,,,
121,X,,,,,X,O,,,
121,X,,,X,,X,O,,,
121,X,,,X,O,X,O,,,
121,X,X,,X,O,X,O,,,
121,X,X,O,X,O,X,O,,,
121,X,X,O,X,O,X,O,,,X
122,X,,,,,X,,,,
122,X,,,O,,X,,,,
122,X,,,O,,X,X,,,
122,X,O,,O,,X,X,,,
122,X,O,,O,X,X,X,,,
123,X,,,,,X,,,,
123,X,O,,,,X,,,,
123,X,O,,,X,X,,,,
123,X,O,,O,X,X,,,,
123,X,O,X,O,X,X,,,,
123,X,O,X,O,X,X,,,O,
123,X,O,X,O,X,X,X,,O,
124,X,,,,,X,,,,
124,X,,,,O,X,,,,
124,X,,,X,O,X,,,,
124,X,,,X,O,X,O,,,
124,X,X,,X,O,X,O,,,
124,X,X,O,X,O,X,O,,,
124,X,X,O,X,O,X,O,,,X
125,X,,,,,X,,,,
125,X,,,,,X,,,O,
125,X,X,,,,X,,,O,
125,X,X,O,,,X,,,O,
125,X,X,O,X,,X,,,O,
125,X,X,O,X,O,X,,,O,
125,X,X,O,X,O,X,X,,O,
125,X,X,O,X,O,X,X,,O,O
125,X,X,O,X,O,X,X,X,O,O
126,O,,,,,X,,,,
126,O,,,,,X,,O,,
126,O,,,X,,X,,O,,
126,O,,,X,,X,,O,,O
126,O,,X,X,,X,,O,,O
126,O,,X,X,O,X,,O,,O
126,O,,X,X,O,X,X,O,,O
126,O,,X,X,O,X,X,O,O,O
127,X,,,,,X,,,,
127,X,,,,,X,O,,,
127,X,,,X,,X,O,,,
127,X,,,X,,X,O,,O,
127,X,X,,X,,X,O,,O,
127,X,X,,X,,X,O,,O,O
127,X,X,X,X,,X,O,,O,O
128,X,,,,,X,,,,
128,X,,,O,,X,,,,
128,X,,,O,,X,X,,,
128,X,,,O,O,X,X,,,
128,X,X,,O,O,X,X,,,
128,X,X,,O,O,X,X,O,,
128,X,X,X,O,O,X,X,O,,
128,X,X,X,O,O,X,X,O,O,
128,X,X,X,O,O,X,X,O,O,X
129,,,,,,X,,,,
129,,,,,,X,,,,O
129,,,X,,,X,,,,O
129,,,X,,,X,,,O,O
129,,X,X,,,X,,,O,O
129,,X,X,O,,X,,,O,O
129,,X,X,O,,X,,X,O,O
129,,X,X,O,O,X,,X,O,O
129,,X,X,O,O,X,X,X,O,O
130,X,,,,,X,,,,
130,X,,,,,X,O,,,
130,X,,,X,,X,O,,,
130,X,,,X,,X,O,O,,
130,X,X,,X,,X,O,O,,
130,X,X,,X,,X,O,O,,O
130,X,X,X,X,,X,O,O,,O
131,X,,,,,X,,,,
131,X,,,,,X,,O,,
131,X,,,X,,X,,O,,
131,X,O,,X,,X,,O,,
131,X,O,,X,X,X,,O,,
131,X,O,,X,X,X,,O,O,
131,X,O,,X,X,X,X,O,O,
132,X,,,,,X,,,,
132,X,O,,,,X,,,,
132,X,O,,,X,X,,,,
132,X,O,,,X,X,O,,,
132,X,O,,X,X,X,O,,,
132,X,O,,X,X,X,O,,O,
132,X,O,,X,X,X,O,X,O,
133,,,,,,X,,,,
133,,,,,,X,,O,,
133,,,,X,,X,,O,,
133,,,O,X,,X,,O,,
133,,,O,X,,X,,O,,X
133,,O,O,X,,X,,O,,X
133,,O,O,X,X,X,,O,,X
133,,O,O,X,X,X,O,O,,X
133,,O,O,X,X,X,O,O,X,X
134,X,,,,,X,,,,
134,X,,O,,,X,,,,
134,X,,O,,,X,,,,X
134,X,,O,,,X,,,O,X
134,X,,O,X,,X,,,O,X
134,X,,O,X,,X,O,,O,X
134,X,X,O,X,,X,O,,O,X
135,,,,,,X,,,,
135,,,,,,X,,,,O
135,,,X,,,X,,,,O
135,,,X,O,,X,,,,O
135,,,X,O,,X,,X,,O
135,,,X,O,O,X,,X,,O
135,,X,X,O,O,X,,X,,O
135,,X,X,O,O,X,,X,O,O
135,,X,X,O,O,X,X,X,O,O
136,X,,,,,X,,,,
136,X,,,,,X,,O,,
136,X,,,X,,X,,O,,
136,X,,,X,,X,,O,O,
136,X,X,,X,,X,,O,O,
136,X,X,,X,O,X,,O,O,
136,X,X,,X,O,X,X,O,O,
136,X,X,O,X,O,X,X,O,O,
136,X,X,O,X,O,X,X,O,O,X
137,O,,,,,X,,,,
137,O,,,,,X,,O,,
137,O,,,X,,X,,O,,
137,O,,,X,O,X,,O,,
137,O,,,X,O,X,X,O,,
137,O,,,X,O,X,X,O,,O
137,O,,X,X,O,X,X,O,,O
137,O,,X,X,O,X,X,O,O,O
138,O,,,,,X,,,,
138,O,,,,,X,,,O,
138,O,X,,,,X,,,O,
138,O,X,,,,X,O,,O,
138,O,X,,,,X,O,X,O,
138,O,X,,O,,X,O,X,O,
138,O,X,X,O,,X,O,X,O,
138,O,X,X,O,,X,O,X,O,O
139,,,,,,X,,,,
139,,O,,,,X,,,,
139,,O,,,X,X,,,,
139,,O,,,X,X,,O,,
139,,O,,X,X,X,,O,,
139,,O,,X,X,X,O,O,,
139,,O,,X,X,X,O,O,X,
139,,O,O,X,X,X,O,O,X,
139,,O,O,X,X,X,O,O,X,X
140,X,,,,,X,,,,
140,X,,,,,X,,O,,
140,X,,,X,,X,,O,,
140,X,,O,X,,X,,O,,
140,X,,O,X,,X,,O,,X
140,X,,O,X,,X,,O,O,X
140,X,X,O,X,,X,,O,O,X
141,X,,,,,X,,,,
141,X,,O,,,X,,,,
141,X,,O,,,X,,,,X
141,X,,O,,,X,,O,,X
141,X,,O,X,,X,,O,,X
141,X,,O,X,O,X,,O,,X
141,X,X,O,X,O,X,,O,,X
142,O,,,,,X,,,,
142,O,,,,,X,,,O,
142,O,X,,,,X,,,O,
142,O,X,,,,X,,O,O,
142,O,X,,X,,X,,O,O,
142,O,X,,X,,X,,O,O,O
143,O,,,,,X,,,,
143,O,,,,,X,,,O,
143,O,X,,,,X,,,O,
143,O,X,,,,X,,,O,O
143,O,X,X,,,X,,,O,O
143,O,X,X,,,X,,O,O,O
144,O,,,,,X,,,,
144,O,,,,,X,,O,,
144,O,,,X,,X,,O,,
144,O,,,X,O,X,,O,,
144,O,,,X,O,X,X,O,,
144,O,O,,X,O,X,X,O,,
145,X,,,,,X,,,,
145,X,,,,,X,O,,,
145,X,,,X,,X,O,,,
145,X,,,X,,X,O,,O,
145,X,X,,X,,X,O,,O,
145,X,X,,X,,X,O,O,O,
145,X,X,,X,,X,O,O,O,X
146,X,,,,,X,,,,
146,X,,,O,,X,,,,
146,X,,,O,,X,X,,,
146,X,,,O,,X,X,O,,
146,X,,,O,,X,X,O,,X
146,X,,,O,O,X,X,O,,X
146,X,X,,O,O,X,X,O,,X
147,O,,,,,X,,,,
147,O,,,,O,X,,,,
147,O,,,X,O,X,,,,
147,O,,,X,O,X,,O,,
147,O,,,X,O,X,X,O,,
147,O,,,X,O,X,X,O,,O
147,O,,X,X,O,X,X,O,,O
147,O,O,X,X,O,X,X,O,,O
148,X,,,,,X,,,,
148,X,,,,,X,O,,,
148,X,,,X,,X,O,,,
148,X,,,X,,X,O,,,O
148,X,,X,X,,X,O,,,O
148,X,,X,X,,X,O,,O,O
148,X,X,X,X,,X,O,,O,O
149,X,,,,,X,,,,
149,X,O,,,,X,,,,
149,X,O,,,X,X,,,,
149,X,O,,,X,X,O,,,
149,X,O,,X,X,X,O,,,
149,X,O,,X,X,X,O,O,,
149,X,O,,X,X,X,O,O,X,
149,X,O,,X,X,X,O,O,X,O
149,X,O,X,X,X,X,O,O,X,O
150,X,,,,,X,,,,
150,X,,,,O,X,,,,
150,X,,,X,O,X,,,,
150,X,,O,X,O,X,,,,
150,X,,O,X,O,X,,,,X
150,X,,O,X,O,X,O,,,X
150,X,X,O,X,O,X,O,,,X
151,O,,,,,X,,,,
151,O,,,,,X,,O,,
151,O,,,X,,X,,O,,
151,O,,,X,,X,,O,,O
151,O,,X,X,,X,,O,,O
151,O,,X,X,,X,O,O,,O
151,O,,X,X,X,X,O,O,,O
151,O,,X,X,X,X,O,O,O,O
152,X,,,,,X,,,,
152,X,O,,,,X,,,,
152,X,O,,,X,X,,,,
152,X,O,,,X,X,,,,O
152,X,O,X,,X,X,,,,O
152,X,O,X,,X,X,,,O,O
152,X,O,X,X,X,X,,,O,O
152,X,O,X,X,X,X,O,,O,O
152,X,O,X,X,X,X,O,X,O,O
153,X,,,,,X,,,,
153,X,,O,,,X,,,,
153,X,,O,,,X,,,,X
153,X,,O,,,X,,O,,X
153,X,,O,X,,X,,O,,X
153,X,,O,X,O,X,,O,,X
153,X,X,O,X,O,X,,O,,X
154,O,,,,,X,,,,
154,O,,,,,X,,O,,
154,O,,,X,,X,,O,,
154,O,,,X,,X,,O,,O
154,O,,X,X,,X,,O,,O
154,O,,X,X,O,X,,O,,O
154,O,,X,X,O,X,X,O,,O
154,O,,X,X,O,X,X,O,O,O
155,X,,,,,X,,,,
155,X,,,,,X,,O,,
155,X,,,X,,X,,O,,
155,X,,O,X,,X,,O,,
155,X,,O,X,,X,,O,,X
155,X,O,O,X,,X,,O,,X
155,X,O,O,X,X,X,,O,,X
155,X,O,O,X,X,X,,O,O,X
155,X,O,O,X,X,X,X,O,O,X
156,X,,,,,X,,,,
156,X,,,,,X,O,,,
156,X,,,X,,X,O,,,
156,X,,O,X,,X,O,,,
156,X,,O,X,,X,O,,,X
156,X,,O,X,O,X,O,,,X
156,X,X,O,X,O,X,O,,,X
157,X,,,,,X,,,,
157,X,,,,,X,,O,,
157,X,,,X,,X,,O,,
157,X,,O,X,,X,,O,,
157,X,,O,X,,X,,O,,X
157,X,,O,X,,X,O,O,,X
157,X,X,O,X,,X,O,O,,X
158,X,,,,,X,,,,
158,X,,O,,,X,,,,
158,X,,O,,,X,,,,X
158,X,,O,,,X,O,,,X
158,X,,O,X,,X,O,,,X
158,X,,O,X,O,X,O,,,X
158,X,X,O,X,O,X,O,,,X
159,X,,,,,X,,,,
159,X,,,,,X,O,,,
159,X,,,X,,X,O,,,
159,X,O,,X,,X,O,,,
159,X,O,,X,X,X,O,,,
159,X,O,,X,X,X,O,,O,
159,X,O,,X,X,X,O,X,O,
160,O,,,,,X,,,,
160,O,,,,,X,,,,O
160,O,,X,,,X,,,,O
160,O,O,X,,,X,,,,O
160,O,O,X,,X,X,,,,O
160,O,O,X,,X,X,,O,,O
160,O,O,X,X,X,X,,O,,O
160,O,O,X,X,X,X,,O,O,O
161,X,,,,,X,,,,
161,X,,,,,X,O,,,
161,X,,,X,,X,O,,,
161,X,,,X,,X,O,,O,
161,X,X,,X,,X,O,,O,
161,X,X,,X,O,X,O,,O,
161,X,X,,X,O,X,O,X,O,
162,X,,,,,X,,,,
162,X,,,,,X,,,,O
162,X,,X,,,X,,,,O
162,X,,X,,O,X,,,,O
162,X,,X,X,O,X,,,,O
162,X,O,X,X,O,X,,,,O
162,X,O,X,X,O,X,,,X,O
163,,,,,,X,,,,
163,,O,,,,X,,,,
163,,O,,,X,X,,,,
163,,O,,,X,X,,O,,
163,,O,,X,X,X,,O,,
163,,O,,X,X,X,O,O,,
163,,O,,X,X,X,O,O,X,
163,,O,O,X,X,X,O,O,X,
163,,O,O,X,X,X,O,O,X,X
164,X,,,,,X,,,,
164,X,O,,,,X,,,,
164,X,O,,,X,X,,,,
164,X,O,,,X,X,O,,,
164,X,O,,X,X,X,O,,,
164,X,O,,X,X,X,O,O,,
164,X,O,,X,X,X,O,O,X,
164,X,O,,X,X,X,O,O,X,O
164,X,O,X,X,X,X,O,O,X,O
165,X,,,,,X,,,,
165,X,,,,,X,O,,,
165,X,,,X,,X,O,,,
165,X,,,X,O,X,O,,,
165,X,X,,X,O,X,O,,,
165,X,X,O,X,O,X,O,,,
165,X,X,O,X,O,X,O,,,X
166,X,,,,,X,,,,
166,X,,,,,X,,,,O
166,X,,X,,,X,,,,O
166,X,,X,,,X,,,O,O
166,X,X,X,,,X,,,O,O
166,X,X,X,,,X,O,,O,O
166,X,X,X,X,,X,O,,O,O
167,O,,,,,X,,,,
167,O,,,,,X,,O,,
167,O,,,X,,X,,O,,
167,O,,,X,O,X,,O,,
167,O,,,X,O,X,X,O,,
167,O,O,,X,O,X,X,O,,
168,O,,,,,X,,,,
168,O,,,,,X,,O,,
168,O,,,X,,X,,O,,
168,O,,,X,,X,,O,,O
168,O,,X,X,,X,,O,,O
168,O,,X,X,,X,,O,O,O
169,X,,,,,X,,,,
169,X,,,,O,X,,,,
169,X,,,X,O,X,,,,
169,X,,,X,O,X,,O,,
169,X,,,X,O,X,X,O,,
169,X,,,X,O,X,X,O,O,
169,X,X,,X,O,X,X,O,O,
169,X,X,O,X,O,X,X,O,O,
169,X,X,O,X,O,X,X,O,O,X
170,X,,,,,X,,,,
170,X,,O,,,X,,,,
170,X,,O,,,X,,,,X
170,X,,O,,,X,O,,,X
170,X,,O,X,,X,O,,,X
170,X,,O,X,,X,O,O,,X
170,X,X,O,X,,X,O,O,,X
171,X,,,,,X,,,,
171,X,,,,,X,,O,,
171,X,,,X,,X,,O,,
171,X,,O,X,,X,,O,,
171,X,,O,X,,X,,O,,X
171,X,,O,X,,X,O,O,,X
171,X,X,O,X,,X,O,O,,X
172,X,,,,,X,,,,
172,X,,,,O,X,,,,
172,X,,,X,O,X,,,,
172,X,O,,X,O,X,,,,
172,X,O,,X,O,X,,,X,
172,X,O,,X,O,X,O,,X,
172,X,O,,X,O,X,O,X,X,
173,X,,,,,X,,,,
173,X,,,,,X,,,O,
173,X,X,,,,X,,,O,
173,X,X,,,,X,O,,O,
173,X,X,,,,X,O,X,O,
173,X,X,O,,,X,O,X,O,
173,X,X,O,,,X,O,X,O,X
174,X,,,,,X,,,,
174,X,,,,O,X,,,,
174,X,,,X,O,X,,,,
174,X,,,X,O,X,,,,O
174,X,,X,X,O,X,,,,O
174,X,O,X,X,O,X,,,,O
174,X,O,X,X,O,X,,,X,O
175,X,,,,,X,,,,
175,X,O,,,,X,,,,
175,X,O,,,X,X,,,,
175,X,O,,,X,X,,,O,
175,X,O,,X,X,X,,,O,
175,X,O,,X,X,X,,,O,O
175,X,O,,X,X,X,X,,O,O
176,O,,,,,X,,,,
176,O,,,,,X,,O,,
176,O,,,X,,X,,O,,
176,O,,,X,O,X,,O,,
176,O,,,X,O,X,X,O,,
176,O,O,,X,O,X,X,O,,
177,O,,,,,X,,,,
177,O,,,,,X,,O,,
177,O,,,X,,X,,O,,
177,O,,,X,,X,,O,,O
177,O,,X,X,,X,,O,,O
177,O,,X,X,,X,,O,O,O
178,X,,,,,X,,,,
178,X,,O,,,X,,,,
178,X,,O,,,X,,,,X
178,X,,O,,,X,,O,,X
178,X,,O,X,,X,,O,,X
178,X,,O,X,,X,O,O,,X
178,X,X,O,X,,X,O,O,,X
179,X,,,,,X,,,,
179,X,,,,,X,,,O,
179,X,X,,,,X,,,O,
179,X,X,,O,,X,,,O,
179,X,X,,O,,X,,X,O,
179,X,X,O,O,,X,,X,O,
179,X,X,O,O,,X,,X,O,X
180,X,,,,,X,,,,
180,X,,,,,X,,,O,
180,X,X,,,,X,,,O,
180,X,X,,,,X,O,,O,
180,X,X,,,,X,O,X,O,
180,X,X,O,,,X,O,X,O,
180,X,X,O,,,X,O,X,O,X
181,X,,,,,X,,,,
181,X,,,O,,X,,,,
181,X,,,O,,X,X,,,
181,X,,,O,O,X,X,,,
181,X,X,,O,O,X,X,,,
181,X,X,,O,O,X,X,,,O
181,X,X,X,O,O,X,X,,,O
181,X,X,X,O,O,X,X,O,,O
181,X,X,X,O,O,X,X,O,X,O
182,O,,,,,X,,,,
182,O,,,,,X,,,O,
182,O,X,,,,X,,,O,
182,O,X,,,,X,,O,O,
182,O,X,,X,,X,,O,O,
182,O,X,,X,,X,,O,O,O
183,X,,,,,X,,,,
183,X,,,,,X,O,,,
183,X,,,X,,X,O,,,
183,X,O,,X,,X,O,,,
183,X,O,,X,X,X,O,,,
183,X,O,,X,X,X,O,,,O
183,X,O,X,X,X,X,O,,,O
183,X,O,X,X,X,X,O,,O,O
183,X,O,X,X,X,X,O,X,O,O
184,O,,,,,X,,,,
184,O,,,,O,X,,,,
184,O,,,X,O,X,,,,
184,O,,O,X,O,X,,,,
184,O,,O,X,O,X,,,,X
184,O,O,O,X,O,X,,,,X
184,O,O,O,X,O,X,,,X,X
184,O,O,O,X,O,X,,O,X,X
185,X,,,,,X,,,,
185,X,,,,,X,,,O,
185,X,X,,,,X,,,O,
185,X,X,,,,X,,,O,O
185,X,X,X,,,X,,,O,O
185,X,X,X,,,X,O,,O,O
185,X,X,X,X,,X,O,,O,O
186,,,,,,X,,,,
186,,,,,,X,O,,,
186,,,,X,,X,O,,,
186,,O,,X,,X,O,,,
186,,O,,X,X,X,O,,,
186,,O,,X,X,X,O,O,,
186,,O,,X,X,X,O,O,X,
186,,O,O,X,X,X,O,O,X,
186,,O,O,X,X,X,O,O,X,X
187,O,,,,,X,,,,
187,O,,,,O,X,,,,
187,O,,,X,O,X,,,,
187,O,O,,X,O,X,,,,
187,O,O,,X,O,X,,,X,
187,O,O,O,X,O,X,,,X,
187,O,O,O,X,O,X,,,X,X
187,O,O,O,X,O,X,,O,X,X
188,O,,,,,X,,,,
188,O,,,,,X,,,O,
188,O,X,,,,X,,,O,
188,O,X,,,,X,,O,O,
188,O,X,,X,,X,,O,O,
188,O,X,,X,,X,,O,O,O
189,,,,,,X,,,,
189,,,O,,,X,,,,
189,,,O,,,X,,,,X
189,,,O,,,X,,O,,X
189,,,O,X,,X,,O,,X
189,,O,O,X,,X,,O,,X
189,,O,O,X,X,X,,O,,X
189,,O,O,X,X,X,O,O,,X
189,,O,O,X,X,X,O,O,X,X
190,X,,,,,X,,,,
190,X,,,,O,X,,,,
190,X,,,X,O,X,,,,
190,X,,,X,O,X,O,,,
190,X,X,,X,O,X,O,,,
190,X,X,,X,O,X,O,,,O
190,X,X,X,X,O,X,O,,,O
191,X,,,,,X,,,,
191,X,,,,,X,O,,,
191,X,,,X,,X,O,,,
191,X,,,X,,X,O,O,,
191,X,X,,X,,X,O,O,,
191,X,X,,X,O,X,O,O,,
191,X,X,X,X,O,X,O,O,,
192,X,,,,,X,,,,
192,X,,,,O,X,,,,
192,X,,,X,O,X,,,,
192,X,,O,X,O,X,,,,
192,X,,O,X,O,X,,,,X
192,X,,O,X,O,X,O,,,X
192,X,X,O,X,O,X,O,,,X
193,X,,,,,X,,,,
193,X,,O,,,X,,,,
193,X,,O,,,X,,,,X
193,X,,O,,,X,,,O,X
193,X,,O,X,,X,,,O,X
193,X,O,O,X,,X,,,O,X
193,X,O,O,X,X,X,,,O,X
193,X,O,O,X,X,X,O,,O,X
193,X,O,O,X,X,X,O,X,O,X
194,X,,,,,X,,,,
194,X,,,,O,X,,,,
194,X,,,X,O,X,,,,
194,X,,,X,O,X,,,,O
194,X,,X,X,O,X,,,,O
194,X,O,X,X,O,X,,,,O
194,X,O,X,X,O,X,,,X,O
195,X,,,,,X,,,,
195,X,O,,,,X,,,,
195,X,O,,,X,X,,,,
195,X,O,,,X,X,,,O,
195,X,O,,X,X,X,,,O,
195,X,O,,X,X,X,,O,O,
195,X,O,,X,X,X,X,O,O,
196,,,,,,X,,,,
196,,,,,,X,,,O,
196,,X,,,,X,,,O,
196,,X,,O,,X,,,O,
196,,X,,O,,X,,X,O,
196,,X,,O,O,X,,X,O,
196,,X,X,O,O,X,,X,O,
196,,X,X,O,O,X,,X,O,O
196,,X,X,O,O,X,X,X,O,O
197,X,,,,,X,,,,
197,X,,,,,X,,O,,
197,X,,,X,,X,,O,,
197,X,,,X,,X,O,O,,
197,X,X,,X,,X,O,O,,
197,X,X,O,X,,X,O,O,,
197,X,X,O,X,,X,O,O,,X
198,X,,,,,X,,,,
198,X,,,,,X,,,O,
198,X,X,,,,X,,,O,
198,X,X,O,,,X,,,O,
198,X,X,O,X,,X,,,O,
198,X,X,O,X,,X,,O,O,
198,X,X,O,X,,X,,O,O,X
199,X,,,,,X,,,,
199,X,,,,,X,,,O,
199,X,X,,,,X,,,O,
199,X,X,,,O,X,,,O,
199,X,X,,X,O,X,,,O,
199,X,X,O,X,O,X,,,O,
199,X,X,O,X,O,X,X,,O,
199,X,X,O,X,O,X,X,O,O,
199,X,X,O,X,O,X,X,O,O,X
200,,,,,,X,,,,
200,,O,,,,X,,,,
200,,O,,,X,X,,,,
200,,O,,,X,X,,O,,
200,,O,,X,X,X,,O,,
200,,O,O,X,X,X,,O,,
200,,O,O,X,X,X,,O,,X
200,,O,O,X,X,X,O,O,,X
200,,O,O,X,X,X,O,O,X,X
201,O,,,,,X,,,,
201,O,,,,O,X,,,,
201,O,,,X,O,X,,,,
201,O,,,X,O,X,,O,,
201,O,,,X,O,X,X,O,,
201,O,O,,X,O,X,X,O,,
202,X,,,,,X,,,,
202,X,,,,,X,O,,,
202,X,,,X,,X,O,,,
202,X,,,X,,X,O,O,,
202,X,X,,X,,X,O,O,,
202,X,X,,X,,X,O,O,O,
202,X,X,,X,,X,O,O,O,X
203,X,,,,,X,,,,
203,X,,,,O,X,,,,
203,X,,,X,O,X,,,,
203,X,O,,X,O,X,,,,
203,X,O,,X,O,X,,,X,
203,X,O,,X,O,X,,,X,O
203,X,O,X,X,O,X,,,X,O
204,X,,,,,X,,,,
204,X,O,,,,X,,,,
204,X,O,,,X,X,,,,
204,X,O,,O,X,X,,,,
204,X,O,X,O,X,X,,,,
204,X,O,X,O,X,X,,O,,
204,X,O,X,O,X,X,X,O,,
205,X,,,,,X,,,,
205,X,,,,,X,,,,O
205,X,,X,,,X,,,,O
205,X,O,X,,,X,,,,O
205,X,O,X,,X,X,,,,O
205,X,O,X,O,X,X,,,,O
205,X,O,X,O,X,X,X,,,O
206,,,,,,X,,,,
206,,O,,,,X,,,,
206,,O,,,X,X,,,,
206,,O,,,X,X,,O,,
206,,O,,X,X,X,,O,,
206,,O,O,X,X,X,,O,,
206,,O,O,X,X,X,,O,,X
206,,O,O,X,X,X,O,O,,X
206,,O,O,X,X,X,O,O,X,X
207,O,,,,,X,,,,
207,O,,,,,X,,O,,
207,O,,,X,,X,,O,,
207,O,,,X,,X,,O,,O
207,O,,X,X,,X,,O,,O
207,O,,X,X,,X,,O,O,O
208,X,,,,,X,,,,
208,X,,,,,X,,,,O
208,X,,X,,,X,,,,O
208,X,O,X,,,X,,,,O
208,X,O,X,,X,X,,,,O
208,X,O,X,O,X,X,,,,O
208,X,O,X,O,X,X,X,,,O
209,X,,,,,X,,,,
209,X,,,,O,X,,,,
209,X,,,X,O,X,,,,
209,X,,,X,O,X,,,,O
209,X,,X,X,O,X,,,,O
209,X,O,X,X,O,X,,,,O
209,X,O,X,X,O,X,,,X,O
210,X,,,,,X,,,,
210,X,,,,,X,,,,O
210,X,,X,,,X,,,,O
210,X,,X,,,X,O,,,O
210,X,,X,X,,X,O,,,O
210,X,,X,X,O,X,O,,,O
210,X,X,X,X,O,X,O,,,O
211,X,,,,,X,,,,
211,X,O,,,,X,,,,
211,X,O,,,X,X,,,,
211,X,O,,,X,X,,O,,
211,X,O,,X,X,X,,O,,
211,X,O,,X,X,X,,O,O,
211,X,O,,X,X,X,X,O,O,
212,X,,,,,X,,,,
212,X,,O,,,X,,,,
212,X,,O,,,X,,,,X
212,X,,O,O,,X,,,,X
212,X,,O,O,,X,X,,,X
212,X,,O,O,,X,X,O,,X
212,X,X,O,O,,X,X,O,,X
213,O,,,,,X,,,,
213,O,,,,O,X,,,,
213,O,,,X,O,X,,,,
213,O,,,X,O,X,,O,,
213,O,,,X,O,X,X,O,,
213,O,,,X,O,X,X,O,,O
